ledger_id,customer_id,statement_date,ledger_date,amount,type_id,reference,ledger_order
a91666,57419,8/1/2005,6/30/2005,65,2," delivery	83787
a91673	39021	2005-08-01 00:00:00	2005-06-30 00:00:00	-0.60	4		83788
a91705	57419	2005-08-01 08:19:00	2005-07-07 00:00:00	65.00	2	 delivery",83789
20754,88501,8/1/2005,6/27/2005,3770.42,1,bldg. 23,15137
20830,88501,8/1/2005,7/21/2005,1399.09,1,,15275
24138,79001,8/1/2005,7/12/2005,6277.79,1,,20626
24453,33302,8/1/2005,7/14/2005,149.89,1,,20963
24467,88001,8/1/2005,7/14/2005,832.77,1,10 renault,20978
24506,88001,8/1/2005,7/15/2005,19.08,1,Rt. 15,21024
24507,88001,8/1/2005,7/15/2005,-10000,3,,21026
24635,97501,8/1/2005,7/19/2005,83.56,1,stephanie,21158
24707,79001,8/1/2005,7/21/2005,-3277,3,,21220
24710,97501,8/1/2005,7/20/2005,335.83,1,bennett,21224
24870,97501,8/1/2005,7/18/2005,-187.96,3,,21396
91395,79001,8/1/2005,6/23/2005,-3000,3,,77549
91550,88501,8/1/2005,6/28/2005,548.55,1,"  """,77715
91552,88001,8/1/2005,6/28/2005,122.81,1,,77717
24826,15101,8/1/2005,7/25/2005,644.48,1,white,21342
24827,15101,8/1/2005,7/25/2005,-231.29,1,sal D,21344
1,9001,8/1/2005,7/22/2005,3.95,5,,1456
20818,2516,8/1/2005,7/18/2005,33.07,1,,15248
24074,2516,8/1/2005,7/11/2005,66.73,1,,20561
24620,2516,8/1/2005,7/19/2005,24.91,1,,21144
24702,2516,8/1/2005,7/21/2005,147.34,1,,21217
24745,2516,8/1/2005,7/22/2005,93.16,1,,21259
24798,2516,8/1/2005,7/23/2005,-3824.29,3,,21317
24834,99102,8/1/2005,7/25/2005,-243.32,3,,21356
24038,73008,8/1/2005,7/9/2005,-301.57,3,,20521
24054,68008,8/1/2005,7/9/2005,-42.93,3,,20537
24193,22810,8/1/2005,7/13/2005,-107.11,3,K,20682
24226,20008,8/1/2005,7/5/2005,-11690.74,3,#32003,20717
24232,92507,8/1/2005,7/5/2005,-195.58,3,,20726
24433,32504,8/1/2005,7/14/2005,-230.81,3,,20939
24454,46503,8/1/2005,7/14/2005,-4413.77,3,,20965
24455,12007,8/1/2005,7/14/2005,-5000,3,,20966
24456,21503,8/1/2005,7/14/2005,-6951.22,3,,20967
24477,26704,8/1/2005,7/14/2005,-20564.79,3,Landy pyt,20991
91603,70508,8/1/2005,6/29/2005,-5158.91,3,,77763
91653,67008,8/1/2005,6/30/2005,-1704.05,3,,77813
a24226,20008,8/1/2005,7/5/2005,-1584.7,3,#198,83651
b24226,20008,8/1/2005,7/5/2005,-1606.96,3,#2615,83841
24893,44020,8/1/2005,7/28/2005,2509.59,2,,21423
24018,30015,8/1/2005,7/9/2005,232.36,1,,20507
24093,30015,8/1/2005,7/11/2005,302.85,1,,20581
24114,27515,8/1/2005,7/12/2005,576.75,1,,20598
24244,21515,8/1/2005,7/6/2005,54.06,1,,20735
24516,40115,8/1/2005,7/15/2005,2.39,1,,21037
24517,30015,8/1/2005,7/15/2005,370.6,1,,21038
24693,30915,8/1/2005,7/20/2005,158.34,1,,21208
24708,52515,8/1/2005,7/21/2005,65.97,1,,21222
24777,30015,8/1/2005,7/22/2005,10.35,1,,21294
24928,65908,8/1/2005,7/27/2005,-3174.82,3,,21452
10 & 11,44919,8/1/2005,7/30/2005,49.12,5,,1766
20751,73510,8/1/2005,6/27/2005,446.98,1,,15132
20752,56017,8/1/2005,6/27/2005,152.07,1,,15134
20753,34820,8/1/2005,6/27/2005,22699.48,1,hyde,15136
20761,56217,8/1/2005,6/28/2005,229.51,1,,15148
20766,10016,8/1/2005,6/29/2005,15.14,1,franks,15159
20768,78521,8/1/2005,6/29/2005,30.9,1,,15162
20773,56217,8/1/2005,6/29/2005,1295.58,1,,15171
20776,56017,8/1/2005,6/30/2005,124.69,1,,15177
20780,44011,8/1/2005,7/2/2005,8.66,1,,15183
20786,98402,8/1/2005,7/6/2005,1753.53,1,lot 11,15189
20788,41520,8/1/2005,7/6/2005,443.99,1,,15194
20801,98402,8/1/2005,7/11/2005,3723.96,1,lot 11,15214
20805,72610,8/1/2005,7/11/2005,1214.22,1,sparta,15220
20806,20010,8/1/2005,7/12/2005,16.54,1,,15222
20810,10016,8/1/2005,7/14/2005,18.55,1,reba rd,15229
20811,20009,8/1/2005,7/14/2005,2496.3,1,,15230
20812,13103,8/1/2005,7/14/2005,2862,1,honeman,15234
20813,25023,8/1/2005,7/15/2005,430.78,1,williams,15236
20815,46503,8/1/2005,7/15/2005,175.54,1,sister,15241
20816,4002,8/1/2005,7/18/2005,330.52,1," """,15243
20817,34820,8/1/2005,7/18/2005,742.16,1,beacon hil,15246
20819,25023,8/1/2005,7/18/2005,337.66,1,,15252
20820,44020,8/1/2005,7/18/2005,1902.7,1,017910 I,15255
20822,4526,8/1/2005,7/19/2005,1768.08,1,,15259
20824,46503,8/1/2005,7/19/2005,1277.22,1,knollwood,15262
20827,46517,8/1/2005,7/20/2005,1259.81,1,,15267
20829,13103,8/1/2005,7/21/2005,1843.91,1,,15271
20831,44020,8/1/2005,7/21/2005,1902.7,1,018396  I,15276
21495,97011,8/1/2005,3/19/2005,-15000,3,,16455
21595,26704,8/1/2005,3/22/2005,-5000,3,Landy pyt,16574
23,77721,8/1/2005,7/30/2005,224.13,5,,19058
24004,88502,8/1/2005,7/8/2005,69.75,1,,20493
24006,8024,8/1/2005,7/8/2005,256.48,1,,20494
24008,84502,8/1/2005,7/8/2005,-13,3,,20495
24009,56021,8/1/2005,7/8/2005,414.36,1,,20496
24010,56017,8/1/2005,7/9/2005,68.43,1,,20499
24012,18814,8/1/2005,7/9/2005,-400,3,,20502
24021,17612,8/1/2005,7/9/2005,-39.61,3,,20509
24026,20016,8/1/2005,7/10/2005,34.97,1,,20511
24032,73108,8/1/2005,7/9/2005,64.99,1,,20517
24041,17814,8/1/2005,7/9/2005,-3027.24,3,,20524
24044,20512,8/1/2005,7/9/2005,-237.5,3,,20528
24046,40110,8/1/2005,7/9/2005,-89,3,,20530
24049,33520,8/1/2005,7/9/2005,6011.26,1,eyeland,20531
24052,85002,8/1/2005,7/9/2005,18.76,1,,20534
24053,86502,8/1/2005,7/9/2005,-42,3,,20535
24057,38020,8/1/2005,7/9/2005,900,2,,20540
24060,44020,8/1/2005,7/11/2005,1862.95,1,018322 I,20543
24061,78521,8/1/2005,7/11/2005,-457.49,3,,20544
24062,78521,8/1/2005,7/11/2005,-450,1,,20545
24063,78521,8/1/2005,7/11/2005,30.5,1,,20546
24064,41002,8/1/2005,7/11/2005,151.48,1,,20548
24065,4002,8/1/2005,7/11/2005,79.45,1,burke,20550
24067,73108,8/1/2005,7/11/2005,155.54,1,,20554
24069,71010,8/1/2005,7/11/2005,86.07,1,,20557
24072,17503,8/1/2005,7/11/2005,52.92,1,,20559
24075,45011,8/1/2005,7/11/2005,86.92,1,,20564
24076,34820,8/1/2005,7/11/2005,433.54,1,,20566
24085,88502,8/1/2005,7/11/2005,16.84,1,,20575
24090,31504,8/1/2005,7/11/2005,-162.41,3,,20579
24092,10002,8/1/2005,7/11/2005,-3704.83,3,,20580
24095,11011,8/1/2005,7/11/2005,132.5,1,,20583
24097,34820,8/1/2005,7/11/2005,-487.6,1,,20586
24109,25023,8/1/2005,7/11/2005,130.28,1,,20594
24110,29016,8/1/2005,7/11/2005,30.95,1,,20595
24115,27515,8/1/2005,7/12/2005,-3000,3,,20600
24120,42517,8/1/2005,7/12/2005,12.07,1,,20603
24123,86502,8/1/2005,7/12/2005,133.8,2,,20609
24126,56217,8/1/2005,7/12/2005,48.23,1,,20614
24130,34820,8/1/2005,7/12/2005,801.36,1,peapack,20615
24132,24824,8/1/2005,7/12/2005,-7.79,3,,20618
24139,19003,8/1/2005,7/12/2005,1771.64,2,,20627
24142,70508,8/1/2005,7/12/2005,1238.18,1,,20629
24149,41024,8/1/2005,7/12/2005,-122.9,3,,20640
24154,37510,8/1/2005,7/12/2005,157.24,2, N,20644
24157,3024,8/1/2005,7/17/2005,369.63,1,,20647
24161,10002,8/1/2005,7/12/2005,443.64,1,,20650
24162,72210,8/1/2005,7/12/2005,363.2,1,,20652
24163,17503,8/1/2005,7/12/2005,6.68,1,,20653
24173,46517,8/1/2005,7/13/2005,2687.97,1,,20664
24182,17510,8/1/2005,7/13/2005,79.29,1,,20673
24187,34820,8/1/2005,7/13/2005,3425.31,1,chester,20676
24190,97501,8/1/2005,7/13/2005,56.18,1, Q,20680
24195,21211,8/1/2005,7/13/2005,-141.77,3,,20685
24199,24014,8/1/2005,7/13/2005,-500,3,,20692
24200,29016,8/1/2005,7/13/2005,8.29,1,,20693
24202,38920,8/1/2005,7/5/2005,270.3,1,,20695
24203,34820,8/1/2005,7/5/2005,1421.93,1," """,20698
24204,56217,8/1/2005,7/5/2005,212.87,1,,20699
24212,23924,8/1/2005,7/5/2005,62.41,1,linden lab,20703
24214,47011,8/1/2005,7/5/2005,-2721.31,3,,20706
24216,41002,8/1/2005,7/5/2005,-3948.24,3,,20707
24217,86502,8/1/2005,7/5/2005,367.5,2,,20709
24218,28003,8/1/2005,7/5/2005,3.26,1,,20710
24230,9505,8/1/2005,7/5/2005,-2015.7,3,,20723
24237,10016,8/1/2005,7/5/2005,7.23,1,,20729
24239,44020,8/1/2005,7/6/2005,2978.99,2,017241 I,20730
24241,13103,8/1/2005,7/6/2005,247.25,1,,20731
24252,71010,8/1/2005,7/6/2005,77.64,1,,20745
24253,73008,8/1/2005,7/6/2005,379.22,1,"	20747
24255	13008	2016-07-01 00:00:00	2016-06-10 00:00:00	125.02	2		20748
24255	49508	2005-08-01 11:37:00	2005-07-06 11:37:00	102.89	1		20749
24256	13103	2005-08-01 00:00:00	2005-07-06 00:00:00	581.91	1		20750
24256	67403	2016-07-01 12:21:00	2016-06-10 00:00:00	885.85	1		20751
24257	22020	2005-08-01 11:11:00	2005-07-06 11:11:00	-43.00	3		20752
24259	97011	2005-08-01 00:00:00	2005-07-06 00:00:00	30593.72	1		20753
24260	10016	2016-07-01 00:00:00	2016-06-10 00:00:00	-3359.87	3		20754
24261	28506	2016-07-01 00:00:00	2016-06-11 00:00:00	-93.89	3		20755
24262	10002	2005-08-01 00:00:00	2005-07-06 00:00:00	35.04	1		20756
24263	28506	2016-07-01 00:00:00	2016-06-10 00:00:00	-101.41	3		20757
24264	33804	2016-07-01 00:00:00	2016-06-10 00:00:00	-31.83	3		20758
24266	10002	2005-08-01 00:00:00	2005-07-06 00:00:00	-344.29	1		20759
24267	46017	2016-07-01 09:38:00	2016-06-11 00:00:00	371.51	1	marten	20760
24268	72506	2005-08-01 00:00:00	2005-07-06 00:00:00	-155.47	3		20761
24269	7521	2016-07-01 09:38:00	2016-06-11 00:00:00	137.26	1		20762
24269	21020	2005-08-01 11:11:00	2005-07-06 11:11:00	-18.44	3		20763
24270	7521	2016-07-01 00:00:00	2016-06-11 00:00:00	-2000.00	3		20764
24270	97501	2005-08-01 00:00:00	2005-07-06 00:00:00	-1000.00	3	L partial	20765
24271	27020	2016-07-01 09:38:00	2016-06-11 00:00:00	316.72	1		20766
24271	31505	2005-08-01 00:00:00	2005-07-06 00:00:00	-980.95	3		20767
24272	89002	2005-08-01 00:00:00	2005-07-06 00:00:00	-83.84	3		20768
24273	7523	2005-08-01 00:00:00	2005-07-06 00:00:00	-64.87	3		20769
24274	21203	2016-07-01 00:00:00	2016-06-09 00:00:00	67885.98	1		20770
24274	60019	2005-08-01 11:11:00	2005-07-06 11:11:00	-507.77	3		20771
24275	18312	2005-08-01 00:00:00	2005-07-06 00:00:00	-585.97	3		20772
24276	7015	2016-07-01 00:00:00	2016-06-11 00:00:00	-12.80	3		20773
24276	11011	2005-08-01 00:00:00	2005-07-06 00:00:00	-252.45	3		20774
24277	45011	2005-08-01 00:00:00	2005-07-06 00:00:00	-128.90	3		20775
24277	70006	2016-07-01 00:00:00	2016-06-11 00:00:00	-9600.00	3		20776
24278	70006	2016-07-01 00:00:00	2016-06-11 00:00:00	344.54	1		20777
24279	39021	2016-07-01 09:38:00	2016-06-11 00:00:00	18.31	1		20778
24280	25408	2016-07-01 00:00:00	2016-06-11 00:00:00	6986.44	2		20779
24281	14514	2005-08-01 11:37:00	2005-07-06 00:00:00	85.54	1		20780
24282	13016	2016-07-01 00:00:00	2016-06-11 00:00:00	-265.00	3		20781
24283	21811	2016-07-01 00:00:00	2016-06-11 00:00:00	-22.60	3		20782
24284	21815	2016-07-01 00:00:00	2016-06-11 00:00:00	-540.35	3		20783
24284	26014	2005-08-01 12:22:00	2005-07-06 00:00:00	11.28	2		20784
24285	32504	2005-08-01 08:42:00	2005-07-06 08:42:00	147.50	1	lk. forest	20785
24286	38920	2005-08-01 00:00:00	2005-07-06 00:00:00	95.14	1		20786
24287	14512	2016-07-01 14:57:00	2016-06-11 00:00:00	198.81	1		20787
24288	62519	2005-08-01 08:19:00	2005-07-06 00:00:00	3298.55	2	East elem	20788
24289	40004	2016-07-01 00:00:00	2016-06-13 00:00:00	6067.95	2	dorn	20789
24290	73108	2005-08-01 07:05:00	2005-07-06 00:00:00	-11470.63	3		20790
24291	10016	2016-07-01 09:38:00	2016-06-13 00:00:00	502.15	1	alices	20791
24291	97501	2005-08-01 00:00:00	2005-07-06 00:00:00	124.83	1	basking Q	20792
24292	67503	2016-07-01 13:01:00	2016-06-13 13:02:00	173.88	1		20793
24293	67503	2016-07-01 12:05:00	2016-06-13 12:07:00	-712.98	3		20794
24293	97011	2005-08-01 00:00:00	2005-07-06 00:00:00	-6996.00	3		20795
24294	11803	2016-07-01 13:01:00	2016-06-13 00:00:00	720.05	2	163750i	20796
24294	73008	2005-08-01 00:00:00	2005-07-06 00:00:00	-64.66	1		20797
24295	11803	2016-07-01 00:00:00	2016-06-13 00:00:00	796.50	2	163758J	20798
24295	18512	2005-08-01 11:37:00	2005-07-06 00:00:00	3.94	1		20799
24299	53007	2005-08-01 08:42:00	2005-07-06 00:00:00	54.72	1		20800
24300	17005	2016-05-01 10:27:00	2016-04-23 00:00:00	483.43	1		20801
24301	14016	2005-08-01 00:00:00	2005-07-07 00:00:00	469.47	1	sparta	20802
24302	56017	2005-08-01 00:00:00	2005-07-07 00:00:00	61.70	1		20803
24303	25520	2016-07-01 09:38:00	2016-06-13 00:00:00	85.39	1		20804
24303	70024	2005-07-01 00:00:00	2005-06-06 00:00:00	314.24	1		20805
24306	15014	2016-07-01 07:41:00	2016-06-13 07:41:00	1196.26	1		20806
24308	2516	2016-07-01 09:38:00	2016-06-13 00:00:00	42.10	1		20807
24308	44020	2005-08-01 00:00:00	2005-07-07 00:00:00	2036.26	1	017988 I	20808
24309	28424	2016-07-01 00:00:00	2016-06-13 00:00:00	24.08	1		20809
24310	37510	2005-08-01 00:00:00	2005-07-07 00:00:00	29.69	2	 N	20810
24310	66117	2016-07-01 09:38:00	2016-06-13 00:00:00	706.70	1	3 peaks	20811
24311	41002	2005-08-01 00:00:00	2005-07-07 00:00:00	794.97	1	W milford	20812
24311	90008	2016-07-01 14:57:00	2016-06-13 00:00:00	6.90	1		20813
24312	58417	2016-07-01 09:38:00	2016-06-13 00:00:00	400.37	1		20814
24312	72506	2005-08-01 08:42:00	2005-07-07 00:00:00	261.61	1		20815
24314	10016	2016-07-01 09:38:00	2016-06-13 00:00:00	385.22	1	alices	20816
24316	25912	2016-07-01 14:57:00	2016-06-14 14:57:00	847.00	1		20817
24317	2501	2016-07-01 09:50:00	2016-06-14 00:00:00	28.41	1	green pond	20818
24317	37004	2005-08-01 08:42:00	2005-07-07 08:42:00	16.96	1		20819
24319	11720	2005-08-01 08:19:00	2005-07-07 00:00:00	811.27	2	pfizer	20820
24320	37510	2016-07-01 14:57:00	2016-06-14 00:00:00	39.80	2		20821
24323	98402	2005-08-01 00:00:00	2005-07-07 00:00:00	-12726.11	3	 A	20822
24324	22208	2005-08-01 07:05:00	2005-07-07 00:00:00	-101.76	3		20823
24325	15517	2005-08-01 10:57:00	2005-07-07 00:00:00	-82.81	3		20824
24325	52021	2016-07-01 00:00:00	2016-06-07 00:00:00	-13.44	3		20825
24326	85003	2005-07-01 00:00:00	2005-07-07 00:00:00	-276.83	3		20826
24327	28020	2005-08-01 11:11:00	2005-07-07 11:11:00	-67.84	3		20827
24328	28714	2005-08-01 00:00:00	2005-07-07 00:00:00	-172.03	3		20828
24329	11720	2005-08-01 08:19:00	2005-07-07 00:00:00	34.11	2		20829
24331	10016	2016-07-01 09:38:00	2016-06-14 00:00:00	1988.57	1	alices	20830
24332	98402	2005-08-01 00:00:00	2005-07-07 00:00:00	-233.20	1	lot 11	20831
24333	2513	2016-07-01 00:00:00	2016-06-14 00:00:00	-107.54	3		20832
24333	54017	2005-08-01 00:00:00	2005-07-07 00:00:00	863.90	1	stone ftn	20833
24333	54217	2005-12-01 00:00:00	2006-07-07 00:00:00	863.90	1		20834
24334	97501	2005-08-01 07:33:00	2005-07-07 07:33:00	1588.60	1	10 Daxton	20835
24335	13011	2016-07-01 00:00:00	2016-06-14 00:00:00	-5156.77	3		20836
24336	13011	2016-07-01 14:57:00	2016-06-14 00:00:00	1485.16	1	woodmont	20837
24336	57502	2005-08-01 00:00:00	2005-07-07 00:00:00	-1266.68	3		20838
24338	48010	2005-08-01 10:52:00	2005-07-07 10:52:00	-1100.00	3		20839
24340	11803	2016-07-01 12:05:00	2016-06-15 00:00:00	-161.40	3	H	20840
24340	77006	2005-08-01 00:00:00	2005-07-07 00:00:00	-227.78	3		20841
24341	33302	2005-08-01 00:00:00	2004-07-07 00:00:00	-306.92	3		20842
24343	12820	2005-08-01 08:19:00	2005-07-07 00:00:00	63.07	1		20843
24344	10016	2005-08-01 00:00:00	2005-07-07 00:00:00	2.17	1	111 maxim	20844
24344	11803	2016-07-01 00:00:00	2016-06-15 00:00:00	92.60	2	163766K	20845
24345	73008	2005-08-01 00:00:00	2005-07-07 00:00:00	66.14	1	Michele	20846
24346	2205	2016-07-01 00:00:00	2016-06-15 00:00:00	448.06	1		20847
24347	28424	2016-07-01 00:00:00	2016-06-15 00:00:00	55.68	1		20848
24347	56217	2005-08-01 00:00:00	2005-07-07 00:00:00	442.55	1		20849
24348	25014	2016-07-01 07:41:00	2016-06-15 00:00:00	86.80	2	68500	20850
24349	95024	2016-07-01 00:00:00	2016-06-15 00:00:00	-27.20	3		20851
24351	16012	2005-08-01 11:11:00	2005-07-07 11:11:00	-5000.00	3		20852
24353	2116	2016-07-01 09:38:00	2016-06-15 00:00:00	151.12	1	skeels	20853
24354	4810	2016-07-01 14:57:00	2016-06-15 00:00:00	6203.95	1		20854
24354	37004	2005-08-01 08:42:00	2005-07-08 08:42:00	22.26	1		20855
24355	10016	2005-08-01 00:00:00	2005-07-08 00:00:00	35.62	1	goldwhite	20856
24355	77606	2016-07-01 00:00:00	2016-06-15 00:00:00	207.05	1		20857
24356	11012	2005-08-01 11:37:00	2005-07-08 11:37:00	274.28	1		20858
24356	28603	2016-07-01 12:21:00	2016-06-15 12:21:00	183.51	1		20859
24357	37510	2005-08-01 00:00:00	2005-07-08 00:00:00	190.00	2	BV park-M	20860
24357	39021	2016-07-01 09:38:00	2016-06-15 00:00:00	18.56	1		20861
24358	2501	2016-07-01 09:50:00	2016-06-15 00:00:00	355.56	1	green pond	20862
243582	17714	2005-08-01 12:22:00	2005-07-07 12:22:00	472.92	1		20863
24359	85003	2005-08-01 08:42:00	2005-07-08 08:42:00	71.85	1		20864
24360	18212	2005-08-01 00:00:00	2005-07-08 00:00:00	-1000.00	3		20865
24361	10016	2016-07-01 09:38:00	2016-06-15 00:00:00	423.72	1	alices	20866
24363	80506	2016-07-01 00:00:00	2016-06-08 00:00:00	27.61	1		20867
24364	50023	2005-08-01 00:00:00	2005-07-08 00:00:00	725.04	1		20868
24365	4002	2005-08-01 00:00:00	2005-07-08 00:00:00	-1483.86	3	check	20869
24366	46017	2016-07-01 09:38:00	2016-06-16 00:00:00	25.68	1	drapcz	20870
24367	2501	2016-07-01 09:50:00	2016-06-16 00:00:00	105.77	1		20871
24368	2501	2016-07-01 09:50:00	2016-06-16 00:00:00	1626.88	1	lk. forest	20872
24369	2116	2016-07-01 09:38:00	2016-06-16 09:43:00	2694.24	1	skeels	20873
24370	86702	2016-08-01 16:05:00	2016-06-16 16:05:00	269.64	1		20874
24372	13514	2005-08-01 11:37:00	2005-07-08 00:00:00	88.89	1		20875
24372	86702	2016-08-01 16:05:00	2016-06-16 16:05:00	10878.82	1		20876
24373	50006	2005-08-01 00:00:00	2005-07-08 00:00:00	-81.41	3		20877
24374	11803	2016-05-01 12:21:00	2016-04-27 00:00:00	-132.90	3	D	20878
24374	97501	2005-08-01 00:00:00	2005-07-08 00:00:00	-406.96	3	M	20879
24375	5010	2016-07-01 00:00:00	2016-06-16 00:00:00	-422.17	3		20880
24375	36015	2005-08-01 00:00:00	2005-07-08 00:00:00	-3305.00	3		20881
24376	65002	2005-08-01 00:00:00	2005-07-08 00:00:00	-206.20	3		20882
24377	41520	2005-08-01 11:11:00	2005-07-08 11:11:00	-3227.22	3		20883
24377	67403	2016-07-01 12:21:00	2016-06-16 00:00:00	118.98	1		20884
24378	21014	2005-08-01 00:00:00	2005-07-08 00:00:00	-21.04	3		20885
24378	29016	2016-07-01 09:38:00	2016-06-16 00:00:00	133.60	1		20886
24379	84024	2016-07-01 00:00:00	2016-06-16 00:00:00	-714.28	3		20887
24379	85002	2005-08-01 00:00:00	2005-07-08 00:00:00	-567.53	3		20888
24380	10016	2016-07-01 09:38:00	2016-06-16 00:00:00	898.65	1	alices	20889
24380	48017	2005-08-01 10:57:00	2005-07-08 00:00:00	-30.87	3		20890
24381	55324	2005-08-01 00:00:00	2005-07-08 00:00:00	-195.84	3		20891
24382	25912	2016-07-01 14:57:00	2016-06-16 14:57:00	3437.91	1		20892
24383	2513	2016-07-01 07:41:00	2016-06-16 07:41:00	53.13	1		20893
24383	57419	2005-08-01 08:19:00	2005-07-08 00:00:00	23.37	1	52 wash st	20894
24386	38920	2005-08-01 00:00:00	2005-07-08 00:00:00	135.15	1		20895
24387	15101	2005-08-01 07:24:00	2005-07-08 07:25:00	110.24	1		20896
24390	10016	2016-07-01 09:38:00	2016-06-16 00:00:00	-48.90	1	alices	20897
24392	10006	2005-08-01 00:00:00	2005-07-08 00:00:00	-1500.00	3		20898
24392	13011	2016-07-01 14:57:00	2016-06-17 00:00:00	8147.87	1	village gr	20899
24393	12820	2005-08-01 08:19:00	2005-07-08 00:00:00	131.65	1		20900
24393	66117	2016-07-01 09:38:00	2016-06-17 00:00:00	411.78	1	both	20901
24394	12820	2005-08-01 11:11:00	2005-07-08 11:11:00	-250.00	3		20902
24394	27912	2016-07-01 00:00:00	2016-06-17 00:00:00	-1000.00	3		20903
24395	27912	2016-07-01 14:57:00	2016-06-17 00:00:00	338.39	1		20904
24396	28424	2016-07-01 00:00:00	2016-06-17 00:00:00	-365.86	3		20905
24396	93007	2005-08-01 08:42:00	2005-07-08 00:00:00	119.25	1	perona	20906
24398	46017	2016-07-01 09:38:00	2016-06-17 00:00:00	777.09	1	so. NJ	20907
24398	57419	2005-08-01 08:19:00	2005-07-08 00:00:00	92.85	1	wash st.	20908
24400	93007	2016-07-01 00:00:00	2016-06-17 00:00:00	-463.58	3		20909
24401	11803	2016-07-01 00:00:00	2016-06-17 00:00:00	144.00	2	163787K	20910
24401	84502	2005-08-01 00:00:00	2005-07-13 00:00:00	1.80	1		20911
24402	57419	2005-08-01 08:19:00	2005-07-13 00:00:00	72.08	1	# 4123	20912
24404	28603	2016-07-01 12:21:00	2016-06-17 12:21:00	628.09	1		20913
24409	19612	2016-07-01 14:57:00	2016-06-17 00:00:00	32.34	1		20914
24410	66508	2005-08-01 08:42:00	2005-07-13 00:00:00	91.15	1		20915
24410	77606	2016-07-01 00:00:00	2016-06-17 00:00:00	22.03	1		20916
24411	66117	2016-07-01 09:38:00	2016-06-17 00:00:00	126.63	1		20917
24413	16012	2016-07-01 09:38:00	2016-06-17 00:00:00	21.94	1		20918
24414	37510	2005-08-01 00:00:00	2005-07-13 00:00:00	18.20	2	 N	20919
24417	67403	2016-07-01 13:01:00	2016-06-20 13:02:00	337.05	1		20920
24418	31505	2005-08-01 08:42:00	2005-07-13 00:00:00	39.00	2		20921
24419	11111	2016-07-01 14:57:00	2016-06-20 00:00:00	146.86	1		20922
24419	33520	2005-08-01 00:00:00	2005-07-13 00:00:00	209.88	1	eyeland	20923
24420	15014	2016-07-01 00:00:00	2016-06-20 00:00:00	-1179.68	3		20924
24421	2501	2016-07-01 09:50:00	2016-06-20 00:00:00	147.18	1		20925
24422	2501	2016-07-01 00:00:00	2016-06-20 00:00:00	-5461.44	3		20926
24423	44020	2005-08-01 00:00:00	2005-07-14 00:00:00	1957.59	2	017020 I	20927
24423	72210	2016-07-01 14:57:00	2016-06-20 00:00:00	48.11	1		20928
24424	44020	2005-08-01 00:00:00	2005-07-14 00:00:00	1497.20	2	017433 I	20929
24425	25912	2016-07-01 14:57:00	2016-06-20 14:57:00	265.90	1		20930
24426	40004	2016-07-01 00:00:00	2016-06-20 00:00:00	392.55	1	dorn	20931
24428	39002	2016-07-01 10:42:00	2016-06-20 10:44:00	1027.20	1		20932
24429	29016	2016-07-01 13:44:00	2016-06-20 13:44:00	-300.00	3		20933
24429	44020	2005-08-01 00:00:00	2005-07-14 00:00:00	1490.36	1	018247 I	20934
24431	25520	2016-07-01 00:00:00	2016-06-20 00:00:00	-11.13	3		20935
24431	41002	2005-08-01 00:00:00	2005-07-14 00:00:00	121.18	1	 ",20936
24432,37510,8/1/2005,7/14/2005,109.2,2, N,20938
24435,97501,8/1/2005,7/14/2005,64.01,1,lk telemkQ,20943
24436,48017,8/1/2005,7/14/2005,21.91,1,,20944
24443,37510,8/1/2005,7/14/2005,280.2,2, N,20954
24444,77602,8/1/2005,7/14/2005,5.66,1,,20955
24448,22810,8/1/2005,7/14/2005,70.19,2,wt rock  L,20957
24457,24724,8/1/2005,7/14/2005,-193.98,3,,20969
24458,27023,8/1/2005,7/14/2005,-12.34,3,,20970
24459,25124,8/1/2005,7/14/2005,-589.75,3,,20971
24460,22015,8/1/2005,7/14/2005,-2066,3,,20973
24462,28014,8/1/2005,7/15/2005,-9.52,3,,20974
24475,56217,8/1/2005,7/15/2005,119.04,1,,20989
24487,70508,8/1/2005,7/15/2005,685.35,1,,21000
24488,97501,8/1/2005,7/15/2005,31.42,1,bask rdgQ,21002
24491,97501,8/1/2005,7/15/2005,3.38,1,ameran Q,21006
24492,97011,8/1/2005,7/15/2005,8395.2,1,,21008
24495,56217,8/1/2005,7/15/2005,53,1,,21011
24498,12511,8/1/2005,7/15/2005,-721.19,3,,21014
24504,44020,8/1/2005,7/15/2005,1902.7,1,018086 I,21020
24509,37510,8/1/2005,7/15/2005,-6101.89,3, L,21029
24510,68121,8/1/2005,7/15/2005,-252.53,3,,21031
24511,38920,8/1/2005,7/15/2005,-2111.47,3,,21032
24512,97501,8/1/2005,7/15/2005,-1000,3,part,21033
24523,50023,8/1/2005,7/15/2005,-822.67,3,,21045
24528,70508,8/1/2005,7/16/2005,438.21,1,,21053
24533,29519,8/1/2005,7/16/2005,73.14,1,,21059
24535,12523,8/1/2005,7/18/2005,41.66,1,,21061
24536,25023,8/1/2005,7/16/2005,-1493,3,,21062
24537,85002,8/1/2005,7/16/2005,21.3,1,,21064
24538,46503,8/1/2005,7/16/2005,2027.78,1,up montcl,21065
24551,97501,8/1/2005,7/16/2005,-1000,3,,21072
24557,38920,8/1/2005,7/16/2005,-1512.42,3,,21079
